epoch,train acc,val acc
412,0.4866,0.4621
413,0.4815,0.4701
414,0.4855,0.4603
415,0.49,0.4624
416,0.4868,0.4673
417,0.4873,0.4788
418,0.4868,0.4669
419,0.486,0.4686
420,0.4885,0.4688
421,0.4884,0.4776
422,0.488,0.4744
423,0.4862,0.464
424,0.4873,0.4737
425,0.4897,0.4656
426,0.487,0.4626
427,0.4918,0.4772
428,0.492,0.4643
429,0.4901,0.4685
430,0.4898,0.4768
431,0.4892,0.483
432,0.491,0.4732
433,0.4915,0.4801
434,0.4933,0.4682
435,0.4916,0.4754
436,0.4926,0.479
437,0.4898,0.468
438,0.4948,0.4686
439,0.4919,0.4734
440,0.4934,0.475
441,0.4948,0.4782
442,0.4935,0.4703
443,0.4928,0.4752
444,0.4975,0.4769
445,0.4944,0.4828
446,0.4964,0.4744
447,0.4965,0.4664
448,0.4978,0.4765
449,0.4942,0.4773
450,0.4967,0.4892
451,0.4981,0.4734
452,0.4938,0.4888
453,0.5002,0.4822
454,0.4965,0.478
455,0.4981,0.4762
456,0.4988,0.481
457,0.499,0.4728
458,0.4968,0.4776
459,0.5018,0.4828
460,0.4995,0.474
461,0.501,0.4726
462,0.5013,0.4685
463,0.5003,0.4777
464,0.5003,0.4708
465,0.4986,0.4866
466,0.5033,0.4839
467,0.4992,0.4785
468,0.502,0.4786
469,0.5032,0.4726
470,0.5036,0.4786
471,0.5038,0.4878
472,0.504,0.4802
473,0.5032,0.4732
474,0.5054,0.4778
475,0.5047,0.4724
476,0.5058,0.4835
477,0.5061,0.485
478,0.5047,0.4868
479,0.5085,0.4823
480,0.5056,0.4899
481,0.507,0.4826
482,0.5115,0.4904
483,0.509,0.4756
484,0.5069,0.4838
485,0.5094,0.4874
486,0.5095,0.4853
487,0.5096,0.4704
488,0.5082,0.4868
489,0.5118,0.4761
490,0.5066,0.4796
491,0.5092,0.4762
492,0.5117,0.4828
493,0.5113,0.4814
494,0.5096,0.4794
495,0.5114,0.4802
496,0.5079,0.4881
497,0.5143,0.4797
498,0.5118,0.4804
499,0.5129,0.4802
500,0.512,0.4883
