epoch,train acc,val acc
374,0.5773,0.4606
375,0.5772,0.4579
376,0.5787,0.4643
377,0.5805,0.4625
378,0.5796,0.4575
379,0.5818,0.4579
380,0.57,0.4533
381,0.5793,0.4592
382,0.5821,0.4592
383,0.5828,0.4608
384,0.5829,0.463
385,0.5842,0.459
386,0.5841,0.4606
387,0.5852,0.4606
388,0.5844,0.4572
389,0.5856,0.4614
390,0.5851,0.4598
391,0.5863,0.4615
392,0.5848,0.4628
393,0.5853,0.4614
394,0.587,0.4612
395,0.587,0.46
396,0.5872,0.4622
397,0.589,0.4617
398,0.5873,0.4636
399,0.5893,0.4604
400,0.5902,0.4607
401,0.5912,0.4599
402,0.59,0.456
403,0.5916,0.4652
404,0.5908,0.4546
405,0.5919,0.4602
406,0.592,0.4591
407,0.5924,0.4607
408,0.5926,0.4638
409,0.5942,0.4597
410,0.5932,0.4595
411,0.5948,0.4628
412,0.5946,0.4582
413,0.5954,0.4626
414,0.597,0.4618
415,0.5954,0.4616
416,0.5966,0.4605
417,0.5963,0.4642
418,0.5974,0.4582
419,0.5967,0.4576
420,0.598,0.455
421,0.5987,0.4584
422,0.599,0.4561
423,0.5994,0.4566
424,0.5994,0.4628
425,0.6002,0.4601
426,0.6003,0.4621
427,0.6009,0.462
428,0.602,0.4581
429,0.6022,0.4628
430,0.6025,0.4579
431,0.6025,0.4612
432,0.6048,0.4624
433,0.6024,0.4564
434,0.6035,0.4593
435,0.6054,0.4542
436,0.6051,0.4604
437,0.605,0.4636
438,0.6062,0.4614
439,0.607,0.4637
440,0.6083,0.4598
441,0.608,0.4568
442,0.6078,0.4591
443,0.6075,0.4596
444,0.6088,0.4593
445,0.6089,0.4614
446,0.6086,0.4569
447,0.6089,0.4571
448,0.6109,0.4592
449,0.61,0.458
450,0.61,0.4576
451,0.6112,0.4546
452,0.6113,0.4576
453,0.6138,0.4601
454,0.6114,0.4609
455,0.6136,0.4594
456,0.6143,0.4602
457,0.6145,0.4595
458,0.6151,0.4612
459,0.6154,0.4607
460,0.6146,0.4597
461,0.615,0.4595
462,0.6167,0.4612
463,0.6176,0.4624
464,0.6155,0.4639
465,0.618,0.4593
466,0.6179,0.4618
467,0.6185,0.4603
468,0.6183,0.4602
469,0.619,0.4602
470,0.6196,0.4608
471,0.6195,0.4583
472,0.6192,0.4638
473,0.6202,0.4598
474,0.621,0.4616
475,0.6222,0.4641
476,0.6215,0.464
477,0.6226,0.4605
478,0.6218,0.4613
479,0.6241,0.4639
480,0.6216,0.4624
481,0.6238,0.4636
482,0.6242,0.4634
483,0.6234,0.4606
484,0.6244,0.4646
485,0.6252,0.4658
486,0.6245,0.4624
487,0.6274,0.4598
488,0.626,0.463
489,0.626,0.4633
490,0.6265,0.465
491,0.6285,0.4616
492,0.6284,0.4634
493,0.6281,0.4638
494,0.6283,0.4628
495,0.6285,0.4648
496,0.6276,0.4614
497,0.6281,0.4578
498,0.629,0.4613
499,0.6298,0.4646
500,0.6312,0.4635
