epoch,train acc,val acc
432,0.3192,0.39
433,0.3178,0.3862
434,0.3176,0.3887
435,0.3183,0.3902
436,0.3216,0.3899
437,0.3194,0.3897
438,0.3188,0.3918
439,0.3196,0.3874
440,0.3205,0.3918
441,0.3196,0.39
442,0.3208,0.3911
443,0.3196,0.3916
444,0.3216,0.391
445,0.3218,0.3912
446,0.3212,0.3898
447,0.3214,0.389
448,0.3203,0.388
449,0.3218,0.3912
450,0.3216,0.3926
451,0.3226,0.3927
452,0.3227,0.3934
453,0.3241,0.3949
454,0.3236,0.3929
455,0.3252,0.3935
456,0.3234,0.3948
457,0.3247,0.3942
458,0.3254,0.3936
459,0.3244,0.3952
460,0.3246,0.3966
461,0.3242,0.3959
462,0.3259,0.3936
463,0.3259,0.3944
464,0.3258,0.3949
465,0.3254,0.3971
466,0.3267,0.3934
467,0.3266,0.3966
468,0.3282,0.396
469,0.3278,0.396
470,0.3261,0.3949
471,0.3268,0.3974
472,0.3282,0.3958
473,0.3279,0.3963
474,0.328,0.3972
475,0.3292,0.3986
476,0.3285,0.395
477,0.3292,0.3962
478,0.3289,0.3972
479,0.3295,0.3955
480,0.3298,0.3962
481,0.3295,0.397
482,0.3299,0.3965
483,0.3292,0.3967
484,0.3298,0.3927
485,0.3278,0.3978
486,0.3304,0.3976
487,0.33,0.3985
488,0.3305,0.3992
489,0.3326,0.3997
490,0.3313,0.4006
491,0.3316,0.3976
492,0.3311,0.3989
493,0.3306,0.4009
494,0.3325,0.4002
495,0.3335,0.4008
496,0.331,0.399
497,0.3326,0.4
498,0.3318,0.399
499,0.3331,0.3964
500,0.3324,0.3992
501,0.3323,0.4014
502,0.3348,0.4009
503,0.334,0.4006
504,0.3339,0.3996
505,0.3328,0.4063
506,0.3343,0.4002
507,0.3343,0.4016
508,0.3336,0.4022
509,0.3344,0.4016
510,0.3348,0.4016
511,0.3352,0.4011
512,0.3368,0.401
513,0.3356,0.4026
514,0.3364,0.4022
515,0.3367,0.4046
516,0.3372,0.401
517,0.337,0.4047
518,0.3366,0.4032
519,0.3372,0.4017
520,0.337,0.4013
521,0.3369,0.4018
522,0.3375,0.3964
523,0.3358,0.4039
524,0.3365,0.3936
525,0.3359,0.4018
526,0.3372,0.4022
527,0.3379,0.4029
528,0.3401,0.4044
529,0.3404,0.404
530,0.3362,0.4038
531,0.3387,0.404
532,0.3379,0.4034
533,0.3385,0.4014
534,0.3389,0.4044
535,0.3395,0.4055
536,0.3397,0.4037
537,0.3403,0.4052
538,0.3399,0.4054
539,0.3418,0.4032
540,0.3403,0.4039
541,0.3412,0.4073
542,0.3419,0.4052
543,0.3411,0.4101
544,0.3413,0.402
545,0.3414,0.404
546,0.3418,0.4062
547,0.3428,0.4058
548,0.3415,0.4053
549,0.3424,0.4074
550,0.3406,0.4072
551,0.3425,0.4068
552,0.3423,0.4059
553,0.3429,0.4042
554,0.3426,0.4063
555,0.3446,0.4068
