epoch,train loss,test loss
363,5.066,5.4539
364,5.0677,5.4553
365,5.0636,5.4662
366,5.0613,5.4542
367,5.0501,5.4578
368,5.05,5.4439
369,5.0532,5.4533
370,5.0562,5.4293
371,5.0429,5.4519
372,5.0386,5.4324
373,5.0408,5.4499
374,5.0302,5.4547
375,5.0369,5.4588
376,5.0291,5.4412
377,5.0264,5.4424
378,5.0206,5.441
379,5.0258,5.4351
380,5.0274,5.4511
381,5.0227,5.4365
382,5.0195,5.4403
383,5.0031,5.4487
384,5.0128,5.4419
385,5.0065,5.4462
386,5.0125,5.4518
387,5.0071,5.4368
388,5.0032,5.4496
389,5.0001,5.4301
390,5.0039,5.437
391,4.9962,5.4316
392,4.9892,5.4388
393,4.9974,5.4394
394,4.9924,5.4254
395,4.9861,5.4499
396,4.9873,5.4424
397,4.9787,5.4435
398,4.9883,5.4187
399,4.9718,5.4291
400,4.977,5.4326
401,4.9687,5.4164
402,4.9694,5.4162
403,4.9681,5.4261
404,4.961,5.4157
405,4.9599,5.435
406,4.9682,5.425
407,4.9545,5.4248
408,4.9506,5.4258
409,4.9618,5.4169
410,4.9486,5.4284
411,4.9414,5.4212
412,4.9427,5.416
413,4.9491,5.4177
414,4.9414,5.411
415,4.9344,5.3914
416,4.9444,5.4179
417,4.9319,5.42
418,4.9372,5.4008
419,4.9331,5.4187
420,4.9254,5.3997
421,4.9254,5.4191
422,4.9275,5.4193
423,4.9183,5.4211
424,4.9161,5.4137
425,4.9182,5.4023
426,4.9126,5.4184
427,4.913,5.418
428,4.9171,5.4098
429,4.9086,5.4066
430,4.9093,5.4233
431,4.9002,5.4165
432,4.9048,5.4127
433,4.8953,5.4019
434,4.8958,5.4051
435,4.8901,5.3936
436,4.8883,5.424
437,4.8969,5.4088
438,4.8877,5.3941
439,4.8892,5.4027
440,4.8827,5.4135
441,4.8841,5.4254
442,4.8823,5.4191
443,4.8792,5.4018
444,4.8803,5.4026
445,4.8741,5.4108
446,4.8706,5.3907
447,4.867,5.4051
448,4.8709,5.4169
449,4.8627,5.406
450,4.8616,5.3935
451,4.867,5.4098
452,4.8581,5.3894
453,4.8568,5.4004
454,4.8673,5.4059
455,4.8471,5.4075
456,4.8507,5.4058
457,4.8501,5.3983
458,4.842,5.3882
459,4.8492,5.403
460,4.8399,5.3752
461,4.8425,5.3811
462,4.8413,5.3891
463,4.8402,5.4061
464,4.8404,5.3974
465,4.8345,5.3932
466,4.8267,5.3963
467,4.8352,5.404
468,4.8263,5.3782
469,4.8196,5.3903
