epoch,train loss,test loss
134,4.9397,5.2144
135,4.9266,5.3098
136,4.9309,5.2918
137,4.9079,5.2421
138,4.9033,5.3042
139,4.8813,5.2626
140,4.8583,5.2023
141,4.8869,5.2387
142,4.8509,5.2189
143,4.8444,5.2801
144,4.8303,5.2944
145,4.8215,5.222
146,4.802,5.2232
147,4.8077,5.2262
148,4.7724,5.2131
149,4.7718,5.1461
150,4.7528,5.1842
151,4.7439,5.2235
152,4.7091,5.1656
153,4.7324,5.153
154,4.7174,5.1896
155,4.7083,5.2223
156,4.6977,5.0862
157,4.6832,5.0826
158,4.6862,5.2066
159,4.6651,5.1121
160,4.6476,5.129
161,4.634,5.1011
162,4.6329,5.1322
163,4.6208,5.1507
164,4.5966,5.0848
165,4.6011,5.0888
166,4.5843,5.0942
167,4.5817,5.1204
168,4.5785,4.9704
169,4.5604,5.0156
170,4.5422,5.0815
171,4.5355,5.0568
172,4.5257,4.9745
173,4.5309,5.0415
174,4.5023,5.1293
175,4.4861,4.951
176,4.4846,5.0615
177,4.4652,5.0164
178,4.4403,5.002
179,4.4382,5.0553
180,4.487,4.9789
181,4.4396,4.9666
182,4.4317,4.9778
183,4.414,4.9823
184,4.4231,4.9554
185,4.3758,4.9428
186,4.3889,4.8635
187,4.3677,4.9302
188,4.3556,4.9196
189,4.3515,4.9066
190,4.347,4.8535
191,4.3607,4.741
192,4.3268,4.9172
193,4.308,4.9138
194,4.2984,4.9448
195,4.3023,4.9878
196,4.2968,4.778
197,4.294,4.905
198,4.2678,4.8802
199,4.2606,4.8584
200,4.2443,4.9125
201,4.2812,4.7973
202,4.218,4.8825
203,4.2337,4.7926
204,4.221,4.8833
205,4.1977,4.8384
206,4.2254,4.851
207,4.195,4.7767
208,4.1813,4.8016
209,4.1893,4.8987
210,4.1632,4.6888
211,4.1639,4.7481
212,4.1371,4.8373
213,4.1399,4.901
214,4.1517,4.7369
215,4.1321,4.7659
216,4.1059,4.825
217,4.0948,4.7077
218,4.1207,4.8205
219,4.119,4.8025
220,4.0972,4.7223
221,4.0935,4.8199
222,4.0706,4.8089
223,4.0532,4.6426
224,4.0675,4.6607
225,4.0394,4.757
226,4.033,4.6038
227,4.0204,4.7048
228,4.0362,4.599
229,4.0237,4.6576
230,4.0252,4.8033
231,4.0032,4.6115
232,4.0414,4.7202
233,4.0106,4.5728
234,4.0154,4.5548
235,3.9594,4.6077
236,3.957,4.9428
237,3.9554,4.758
238,3.9488,4.6238
239,3.9468,4.614
240,3.9308,4.6859
241,3.9272,4.6199
242,3.9268,4.4802
243,3.9371,4.6406
244,3.9012,4.5345
245,3.8822,4.6887
246,3.8929,4.6159
247,3.8738,4.7999
248,3.849,4.5229
249,3.8763,4.7179
250,3.8669,4.5767
251,3.8443,4.6118
252,3.8627,4.6369
253,3.8381,4.5579
254,3.8253,4.6774
255,3.8436,4.7726
256,3.8302,4.5596
257,3.8005,4.7886
258,3.8009,4.5571
259,3.814,4.5882
260,3.8095,4.616
261,3.7995,4.6042
262,3.797,4.584
