epoch,train acc,val acc
385,0.351,0.4112
386,0.3524,0.4144
387,0.3508,0.4097
388,0.3502,0.4125
389,0.3511,0.418
390,0.3525,0.4122
391,0.3518,0.4082
392,0.3515,0.4133
393,0.3519,0.4118
394,0.3534,0.4091
395,0.356,0.4217
396,0.3539,0.4161
397,0.3545,0.4165
398,0.3551,0.4183
399,0.3551,0.4102
400,0.3562,0.4156
401,0.3568,0.4182
402,0.3552,0.4151
403,0.3578,0.4212
404,0.3556,0.4183
405,0.3587,0.4192
406,0.3598,0.4196
407,0.3601,0.4204
408,0.3601,0.4196
409,0.36,0.4264
410,0.3616,0.4168
411,0.3601,0.4218
412,0.3633,0.42
413,0.3612,0.423
414,0.3621,0.4186
415,0.3653,0.426
416,0.3638,0.4256
417,0.3658,0.4242
418,0.3648,0.4209
419,0.3647,0.423
420,0.3681,0.4294
421,0.3668,0.4283
422,0.3666,0.4276
423,0.3682,0.4232
424,0.3682,0.4296
425,0.3695,0.4332
426,0.3696,0.4252
427,0.3698,0.4358
428,0.3717,0.4301
429,0.3712,0.4313
430,0.3708,0.4276
431,0.3714,0.436
432,0.3728,0.4342
433,0.3738,0.4324
434,0.3742,0.4312
435,0.3752,0.438
436,0.3761,0.4345
437,0.3727,0.442
438,0.3773,0.4323
439,0.3751,0.434
440,0.3758,0.4393
441,0.376,0.4376
442,0.3782,0.4357
443,0.3773,0.4332
444,0.3802,0.4378
445,0.3797,0.4419
446,0.3796,0.4404
447,0.3797,0.4369
448,0.3812,0.4402
449,0.3802,0.4395
450,0.381,0.4458
451,0.3829,0.4378
452,0.3798,0.4462
453,0.3822,0.4468
454,0.3833,0.449
455,0.3842,0.4446
456,0.384,0.4512
457,0.385,0.443
458,0.3829,0.4438
459,0.3875,0.443
460,0.3898,0.4431
461,0.3886,0.4416
462,0.3892,0.4448
463,0.3886,0.4484
464,0.3877,0.445
465,0.3874,0.4526
466,0.3882,0.452
467,0.3871,0.455
468,0.3858,0.4548
469,0.389,0.4442
470,0.3915,0.4544
471,0.3914,0.4552
472,0.3906,0.4542
473,0.3916,0.4539
474,0.3925,0.4508
475,0.3934,0.4566
476,0.3926,0.4534
477,0.3941,0.4558
478,0.3924,0.4639
479,0.3934,0.4593
480,0.395,0.4656
481,0.3955,0.4484
482,0.399,0.4588
483,0.3966,0.4561
484,0.3972,0.466
485,0.3985,0.4672
486,0.4004,0.4698
487,0.3986,0.4598
488,0.3976,0.4645
489,0.4006,0.4652
490,0.3973,0.4661
491,0.3995,0.464
492,0.4015,0.4662
493,0.401,0.4644
494,0.4009,0.4638
495,0.4033,0.4641
496,0.3996,0.4695
497,0.4042,0.4601
498,0.4025,0.4722
499,0.4045,0.4664
500,0.4032,0.4703
