epoch,train loss,test loss
398,5.5484,5.4683
399,5.5403,5.5255
400,5.5321,5.4986
401,5.5321,5.4882
402,5.5314,5.4914
403,5.534,5.4715
404,5.5362,5.4804
405,5.5146,5.4786
406,5.5204,5.479
407,5.5159,5.4659
408,5.5153,5.4596
409,5.513,5.4464
410,5.5044,5.4968
411,5.5045,5.4457
412,5.4928,5.4677
413,5.499,5.4435
414,5.4889,5.4648
415,5.474,5.449
416,5.478,5.4639
417,5.4733,5.4442
418,5.471,5.4447
419,5.4702,5.439
420,5.4629,5.4295
421,5.4579,5.414
422,5.4631,5.4385
423,5.4568,5.4341
424,5.4534,5.422
425,5.4484,5.4158
426,5.4446,5.4245
427,5.4446,5.3851
428,5.4327,5.4108
429,5.4337,5.4024
430,5.4277,5.4141
431,5.4323,5.3735
432,5.4174,5.403
433,5.407,5.4046
434,5.414,5.3706
435,5.4111,5.3638
436,5.4116,5.3733
437,5.4141,5.365
438,5.3971,5.3919
439,5.3959,5.3679
440,5.3929,5.3631
441,5.3926,5.3591
442,5.3879,5.373
443,5.3816,5.3513
444,5.3728,5.3557
445,5.3746,5.3378
446,5.3719,5.3457
447,5.376,5.374
448,5.3634,5.3376
449,5.3689,5.3442
450,5.356,5.3432
451,5.3498,5.3433
452,5.3607,5.3271
453,5.3481,5.3102
454,5.3467,5.3063
455,5.3345,5.3045
456,5.3359,5.3019
457,5.3375,5.3118
458,5.3342,5.326
459,5.3278,5.3117
460,5.3188,5.3206
461,5.322,5.3248
462,5.3131,5.3225
463,5.3161,5.301
464,5.3155,5.3088
465,5.3124,5.2708
466,5.3024,5.2772
467,5.3051,5.2625
468,5.3026,5.2687
469,5.2852,5.3109
470,5.2901,5.2871
471,5.2812,5.2604
472,5.2772,5.2553
473,5.2842,5.2645
474,5.2769,5.2608
475,5.2694,5.2552
476,5.2697,5.2733
477,5.2635,5.2739
478,5.2711,5.2108
479,5.2626,5.2415
480,5.2517,5.216
481,5.2464,5.2746
482,5.2422,5.2237
483,5.243,5.2532
484,5.247,5.2195
485,5.2335,5.2226
486,5.2283,5.1891
487,5.2247,5.2233
488,5.239,5.2045
489,5.2167,5.2156
490,5.2231,5.2028
491,5.2164,5.214
492,5.2091,5.2051
493,5.2063,5.2105
494,5.2103,5.2156
495,5.1982,5.2102
496,5.2064,5.1916
497,5.1934,5.2259
498,5.1904,5.1949
499,5.1856,5.21
500,5.1875,5.1782
