epoch,train acc,val acc
195,0.532,0.5566
196,0.5326,0.5668
197,0.5334,0.5629
198,0.5332,0.5634
199,0.5376,0.5586
200,0.5385,0.5612
201,0.5377,0.5571
202,0.5362,0.563
203,0.5321,0.559
204,0.54,0.5643
205,0.5342,0.5599
206,0.5353,0.5605
207,0.5407,0.5644
208,0.536,0.5556
209,0.5352,0.5497
210,0.5374,0.5504
211,0.5373,0.5484
212,0.543,0.5645
213,0.5348,0.5617
214,0.5326,0.5514
215,0.5429,0.5438
216,0.5391,0.5622
217,0.542,0.5543
218,0.5409,0.5504
219,0.5429,0.5529
220,0.5427,0.5584
221,0.5475,0.5586
222,0.5429,0.5544
223,0.5432,0.5601
224,0.5462,0.5521
225,0.5462,0.5462
226,0.5396,0.557
227,0.5456,0.5587
228,0.5424,0.5598
229,0.5426,0.5366
230,0.5432,0.5464
231,0.545,0.5409
232,0.5436,0.5495
233,0.5463,0.5517
234,0.5444,0.5573
235,0.5464,0.5446
236,0.5455,0.552
237,0.5422,0.5599
238,0.5477,0.5611
239,0.5429,0.5518
240,0.5485,0.5389
241,0.5462,0.5486
242,0.5484,0.5464
243,0.549,0.5455
244,0.5455,0.545
245,0.5524,0.5378
246,0.5499,0.556
247,0.548,0.5474
248,0.5507,0.5451
249,0.5539,0.5367
250,0.551,0.5495
251,0.5544,0.5412
252,0.551,0.5464
253,0.5542,0.537
254,0.5518,0.5528
255,0.5521,0.547
256,0.555,0.5446
257,0.5532,0.5344
258,0.5493,0.5386
259,0.5561,0.5486
260,0.5534,0.5568
261,0.5572,0.5439
262,0.5559,0.5468
263,0.5596,0.5486
264,0.5566,0.549
265,0.557,0.5477
266,0.5586,0.5514
267,0.5592,0.5333
268,0.5558,0.5461
269,0.5586,0.5552
270,0.5612,0.5472
271,0.5608,0.5326
272,0.5652,0.548
273,0.5596,0.5446
274,0.5594,0.5448
275,0.5594,0.5436
276,0.5641,0.5411
277,0.5658,0.5435
278,0.5605,0.5494
279,0.5623,0.5432
280,0.567,0.5442
281,0.5604,0.5455
282,0.5632,0.5438
283,0.562,0.535
284,0.564,0.5518
285,0.5659,0.5448
286,0.5635,0.5436
287,0.5682,0.5481
288,0.5706,0.5519
289,0.5694,0.5434
290,0.5647,0.5333
291,0.5684,0.5438
292,0.5676,0.5348
293,0.5643,0.5268
294,0.5703,0.5515
295,0.5671,0.5398
296,0.5661,0.5422
297,0.5686,0.5487
298,0.5688,0.5412
299,0.5716,0.5387
300,0.5662,0.5422
301,0.5718,0.532
302,0.57,0.5351
303,0.5704,0.5297
304,0.5707,0.5286
305,0.5723,0.5355
306,0.5714,0.5262
307,0.5716,0.5432
308,0.5734,0.5337
309,0.5746,0.5384
310,0.5771,0.537
311,0.5732,0.5436
312,0.579,0.5397
313,0.578,0.5393
314,0.5796,0.5336
315,0.578,0.5412
316,0.5773,0.5305
317,0.577,0.539
318,0.5782,0.5294
319,0.5756,0.5414
320,0.5737,0.5262
321,0.5758,0.535
322,0.5783,0.53
323,0.5828,0.5452
324,0.5808,0.5231
325,0.576,0.5355
326,0.581,0.5359
327,0.5838,0.5449
328,0.5791,0.534
329,0.5821,0.5342
330,0.5843,0.54
331,0.5802,0.5432
332,0.5822,0.5293
333,0.5873,0.5346
334,0.5826,0.5282
335,0.5846,0.5312
336,0.5824,0.5227
337,0.589,0.5268
338,0.583,0.5344
339,0.5844,0.5322
340,0.5858,0.5345
341,0.59,0.5289
342,0.5862,0.5332
343,0.592,0.5376
344,0.5914,0.5329
345,0.5891,0.5319
346,0.5864,0.5362
347,0.5891,0.5251
348,0.5914,0.5278
349,0.5897,0.53
350,0.5925,0.5268
351,0.5879,0.5405
352,0.5933,0.5251
353,0.5862,0.5189
354,0.5908,0.534
355,0.5882,0.5253
356,0.5958,0.5337
357,0.5906,0.533
358,0.5956,0.5295
359,0.5901,0.5296
360,0.5986,0.5376
361,0.5972,0.525
362,0.5972,0.5288
363,0.5938,0.5351
364,0.5954,0.5332
365,0.5976,0.5395
366,0.5958,0.522
367,0.5994,0.5382
368,0.5956,0.5354
369,0.6013,0.538
370,0.5984,0.536
371,0.6024,0.5429
372,0.5947,0.5242
373,0.6033,0.5326
374,0.5954,0.5294
375,0.5992,0.5286
376,0.6009,0.5309
377,0.603,0.5278
378,0.5989,0.5264
379,0.6014,0.5339
380,0.602,0.5318
381,0.6001,0.5291
382,0.6051,0.534
383,0.6038,0.5304
384,0.6034,0.5271
385,0.6056,0.528
386,0.6078,0.5282
387,0.603,0.5321
388,0.6092,0.5349
389,0.6038,0.5377
390,0.6092,0.5352
391,0.6066,0.5251
392,0.6054,0.5294
393,0.6071,0.5254
394,0.6066,0.5256
395,0.6088,0.531
396,0.6068,0.526
397,0.6108,0.53
398,0.6082,0.5261
399,0.6085,0.5132
400,0.6094,0.529
401,0.6096,0.5275
402,0.6093,0.5276
403,0.6113,0.5222
404,0.6084,0.5276
405,0.6108,0.5379
406,0.6098,0.5264
407,0.6098,0.5308
408,0.6123,0.5281
409,0.6132,0.5155
410,0.6117,0.5167
411,0.6133,0.5287
412,0.6148,0.5152
413,0.6083,0.5247
414,0.6176,0.5222
415,0.6168,0.5283
416,0.6136,0.518
417,0.6198,0.5254
418,0.6146,0.5189
419,0.6128,0.5274
420,0.6176,0.5226
421,0.6177,0.5226
422,0.6171,0.5232
423,0.6168,0.5172
424,0.6173,0.5238
425,0.6199,0.5202
426,0.6208,0.5182
427,0.6202,0.5205
428,0.6211,0.5174
429,0.6225,0.5228
430,0.6236,0.516
431,0.6229,0.5196
432,0.6207,0.5246
433,0.6248,0.5185
434,0.625,0.52
435,0.6236,0.5184
436,0.6255,0.5214
437,0.6236,0.5224
438,0.6273,0.5146
439,0.6232,0.522
440,0.6232,0.5208
441,0.6263,0.524
442,0.6259,0.5155
443,0.6255,0.5236
444,0.6301,0.5169
445,0.6281,0.5152
446,0.6288,0.5182
447,0.6268,0.5121
448,0.6304,0.5146
449,0.6288,0.513
450,0.6314,0.5254
451,0.631,0.5172
452,0.6275,0.5149
453,0.6335,0.5166
454,0.6296,0.5196
455,0.6329,0.5176
456,0.6324,0.5241
457,0.6314,0.5116
458,0.6315,0.5216
459,0.6272,0.5099
460,0.6344,0.5167
461,0.6366,0.513
462,0.6362,0.5181
463,0.6322,0.5128
464,0.6347,0.5192
465,0.6344,0.5128
466,0.635,0.5216
467,0.636,0.5176
468,0.6344,0.5178
469,0.6344,0.5105
470,0.6372,0.5158
471,0.6378,0.521
472,0.6385,0.5155
473,0.6374,0.5162
474,0.6378,0.5179
475,0.637,0.52
476,0.6404,0.5114
477,0.6406,0.5139
478,0.64,0.5212
479,0.6429,0.514
480,0.6426,0.5228
481,0.6404,0.5054
482,0.6422,0.5253
483,0.6402,0.5115
484,0.6425,0.5222
485,0.6448,0.5138
486,0.6434,0.5172
487,0.644,0.5083
488,0.643,0.5146
489,0.644,0.5102
490,0.6424,0.5163
491,0.6467,0.5128
492,0.6446,0.5137
493,0.6463,0.516
494,0.6446,0.512
495,0.6449,0.513
496,0.6444,0.5126
497,0.649,0.5108
498,0.6482,0.5172
499,0.6506,0.5092
500,0.6488,0.5173
