epoch,train loss,test loss
399,2.3365,6.3055
400,2.3436,6.1209
401,2.3277,6.1188
402,2.3267,6.1406
403,2.3187,6.1821
404,2.3348,6.1539
405,2.3149,6.0559
406,2.3206,6.1928
407,2.3137,6.1284
408,2.3051,6.217
409,2.3032,6.2047
410,2.3015,6.3697
411,2.2961,6.1786
412,2.2886,6.3016
413,2.318,6.2966
414,2.2766,6.2949
415,2.2685,6.2825
416,2.2838,6.346
417,2.2598,6.2631
418,2.2839,6.3491
419,2.288,6.2787
420,2.26,6.2718
421,2.2572,6.3314
422,2.2572,6.3786
423,2.2655,6.2898
424,2.254,6.3472
425,2.2465,6.3048
426,2.2332,6.4073
427,2.2446,6.323
428,2.2274,6.3895
429,2.2261,6.3547
430,2.2153,6.4252
431,2.2239,6.3614
432,2.2261,6.3365
433,2.2104,6.3358
434,2.2073,6.4055
435,2.2097,6.3366
436,2.212,6.4471
437,2.2058,6.4508
438,2.1875,6.5415
439,2.2013,6.4553
440,2.2055,6.4187
441,2.1957,6.4477
442,2.1903,6.5399
443,2.1909,6.496
444,2.1716,6.5449
445,2.1771,6.5857
446,2.1766,6.5479
447,2.1843,6.656
448,2.1716,6.5787
449,2.1706,6.6341
450,2.1617,6.3829
451,2.1599,6.6766
452,2.1711,6.4595
453,2.1415,6.5496
454,2.1601,6.6293
455,2.1504,6.4274
456,2.1424,6.5039
457,2.1433,6.7015
458,2.1533,6.4856
459,2.1791,6.5923
460,2.1271,6.6887
461,2.1254,6.7611
462,2.1174,6.626
463,2.1357,6.7108
464,2.1205,6.6459
465,2.1313,6.7174
466,2.1156,6.5081
467,2.1209,6.6282
468,2.1165,6.6706
469,2.136,6.754
470,2.1045,6.8158
471,2.1013,6.6946
472,2.0959,6.7221
473,2.0987,6.7522
474,2.1006,6.6828
475,2.1048,6.6573
476,2.0861,6.7822
477,2.0864,6.7964
478,2.0818,6.6096
479,2.0691,6.7788
480,2.0646,6.7428
481,2.0769,6.9434
482,2.0752,6.6947
483,2.0715,6.8415
484,2.0634,6.7211
485,2.0564,6.8592
486,2.0547,6.7994
487,2.0613,6.8465
488,2.0563,6.8374
489,2.0456,6.8576
490,2.0618,6.8947
491,2.0376,6.9137
492,2.0399,6.9642
493,2.0436,6.8482
494,2.045,6.8966
495,2.0419,6.9052
496,2.0373,6.8681
497,2.0175,6.9698
498,2.0221,6.7952
499,2.0094,7.0097
500,2.0195,6.8327
