week,day,year,month,day_month,day_week,activated_time,appliance
13,86,1,2,26,0,125,3
13,86,1,2,26,0,126,3
13,87,1,2,27,1,39,10
13,87,1,2,27,1,40,10
13,87,1,2,27,1,46,0
13,87,1,2,27,1,46,8
13,87,1,2,27,1,47,0
13,87,1,2,27,1,47,3
13,87,1,2,27,1,48,3
13,87,1,2,27,1,49,3
13,87,1,2,27,1,50,3
13,87,1,2,27,1,51,3
13,87,1,2,27,1,51,8
13,87,1,2,27,1,52,3
13,87,1,2,27,1,53,3
13,87,1,2,27,1,54,3
13,87,1,2,27,1,55,3
13,87,1,2,27,1,56,3
13,87,1,2,27,1,57,3
13,87,1,2,27,1,58,3
13,87,1,2,27,1,59,3
13,87,1,2,27,1,60,3
13,87,1,2,27,1,61,3
13,87,1,2,27,1,62,3
13,87,1,2,27,1,63,3
13,87,1,2,27,1,64,3
13,87,1,2,27,1,65,3
13,87,1,2,27,1,66,3
13,87,1,2,27,1,67,3
13,87,1,2,27,1,68,3
13,87,1,2,27,1,69,3
13,87,1,2,27,1,70,3
13,87,1,2,27,1,71,3
13,87,1,2,27,1,72,3
13,87,1,2,27,1,73,3
13,87,1,2,27,1,74,3
13,87,1,2,27,1,74,10
13,87,1,2,27,1,75,3
13,87,1,2,27,1,76,3
13,87,1,2,27,1,77,3
13,87,1,2,27,1,78,3
13,87,1,2,27,1,92,10
13,87,1,2,27,1,95,0
13,87,1,2,27,1,95,8
13,87,1,2,27,1,96,3
13,87,1,2,27,1,97,3
13,87,1,2,27,1,98,3
13,87,1,2,27,1,99,3
13,87,1,2,27,1,100,3
13,87,1,2,27,1,101,3
13,87,1,2,27,1,102,3
13,87,1,2,27,1,103,3
13,87,1,2,27,1,104,3
13,87,1,2,27,1,105,3
13,87,1,2,27,1,106,3
13,87,1,2,27,1,107,3
13,87,1,2,27,1,108,3
13,87,1,2,27,1,109,3
13,87,1,2,27,1,110,3
13,87,1,2,27,1,111,3
13,87,1,2,27,1,112,3
13,87,1,2,27,1,113,3
13,87,1,2,27,1,114,3
13,87,1,2,27,1,115,3
13,87,1,2,27,1,116,3
13,87,1,2,27,1,117,3
13,87,1,2,27,1,118,3
13,87,1,2,27,1,118,10
13,87,1,2,27,1,119,3
13,87,1,2,27,1,120,3
13,87,1,2,27,1,121,3
13,87,1,2,27,1,122,3
13,87,1,2,27,1,123,3
13,87,1,2,27,1,124,3
13,88,1,2,28,2,44,10
13,88,1,2,28,2,52,5
13,88,1,2,28,2,52,10
13,88,1,2,28,2,53,10
13,88,1,2,28,2,58,1
13,88,1,2,28,2,59,1
13,88,1,2,28,2,61,5
13,88,1,2,28,2,66,1
13,88,1,2,28,2,67,1
13,88,1,2,28,2,68,1
13,88,1,2,28,2,69,1
13,88,1,2,28,2,73,1
13,88,1,2,28,2,74,1
13,88,1,2,28,2,74,10
13,88,1,2,28,2,75,1
13,88,1,2,28,2,76,0
13,88,1,2,28,2,76,3
13,88,1,2,28,2,77,3
13,88,1,2,28,2,78,3
13,88,1,2,28,2,78,10
13,88,1,2,28,2,79,3
13,88,1,2,28,2,80,3
13,88,1,2,28,2,81,3
13,88,1,2,28,2,82,3
13,88,1,2,28,2,83,3
13,88,1,2,28,2,84,3
13,88,1,2,28,2,85,3
13,88,1,2,28,2,86,3
13,88,1,2,28,2,87,3
13,88,1,2,28,2,88,3
13,88,1,2,28,2,89,3
13,88,1,2,28,2,90,3
13,88,1,2,28,2,91,3
13,88,1,2,28,2,92,3
13,88,1,2,28,2,93,3
13,88,1,2,28,2,94,3
13,88,1,2,28,2,95,3
13,88,1,2,28,2,96,3
13,88,1,2,28,2,96,10
13,88,1,2,28,2,97,3
13,88,1,2,28,2,98,3
13,88,1,2,28,2,98,10
13,88,1,2,28,2,99,3
13,88,1,2,28,2,100,3
13,88,1,2,28,2,101,3
13,88,1,2,28,2,102,3
13,88,1,2,28,2,103,3
13,88,1,2,28,2,104,3
13,88,1,2,28,2,105,3
13,88,1,2,28,2,106,2
13,88,1,2,28,2,106,3
13,88,1,2,28,2,107,3
13,88,1,2,28,2,108,3
13,88,1,2,28,2,109,3
13,88,1,2,28,2,110,3
13,88,1,2,28,2,111,3
13,88,1,2,28,2,112,3
13,88,1,2,28,2,113,3
13,88,1,2,28,2,114,3
13,88,1,2,28,2,115,3
13,88,1,2,28,2,116,3
13,88,1,2,28,2,117,3
13,88,1,2,28,2,118,3
13,88,1,2,28,2,119,3
13,88,1,2,28,2,120,3
13,88,1,2,28,2,120,10
13,88,1,2,28,2,121,3
13,88,1,2,28,2,122,3
13,88,1,2,28,2,123,3
13,88,1,2,28,2,124,3
13,88,1,2,28,2,125,3
13,88,1,2,28,2,126,3
13,89,1,2,29,3,40,10
13,89,1,2,29,3,50,10
13,89,1,2,29,3,51,8
13,89,1,2,29,3,52,3
13,89,1,2,29,3,53,3
13,89,1,2,29,3,54,2
13,89,1,2,29,3,54,3
13,89,1,2,29,3,55,3
13,89,1,2,29,3,56,3
13,89,1,2,29,3,57,3
13,89,1,2,29,3,58,3
13,89,1,2,29,3,59,3
13,89,1,2,29,3,60,3
13,89,1,2,29,3,77,10
13,89,1,2,29,3,81,8
13,89,1,2,29,3,82,3
13,89,1,2,29,3,99,10
13,89,1,2,29,3,104,2
13,89,1,2,29,3,105,0
13,89,1,2,29,3,105,3
13,89,1,2,29,3,106,3
13,89,1,2,29,3,107,3
13,89,1,2,29,3,108,3
13,89,1,2,29,3,109,3
13,89,1,2,29,3,110,3
13,89,1,2,29,3,111,3
13,89,1,2,29,3,112,3
13,89,1,2,29,3,113,3
13,89,1,2,29,3,114,3
13,89,1,2,29,3,115,3
13,89,1,2,29,3,116,3
13,89,1,2,29,3,117,3
13,89,1,2,29,3,118,3
13,89,1,2,29,3,119,3
13,89,1,2,29,3,120,3
13,89,1,2,29,3,121,3
13,89,1,2,29,3,122,3
13,89,1,2,29,3,123,3
13,89,1,2,29,3,124,3
13,89,1,2,29,3,125,3
13,90,1,2,30,4,37,10
13,90,1,2,30,4,41,10
13,90,1,2,30,4,47,0
13,90,1,2,30,4,48,3
13,90,1,2,30,4,49,3
13,90,1,2,30,4,50,3
13,90,1,2,30,4,51,3
13,90,1,2,30,4,52,2
13,90,1,2,30,4,52,3
13,90,1,2,30,4,52,10
13,90,1,2,30,4,53,3
13,90,1,2,30,4,54,3
13,90,1,2,30,4,55,3
13,90,1,2,30,4,56,3
13,90,1,2,30,4,57,3
13,90,1,2,30,4,58,3
13,90,1,2,30,4,59,3
13,90,1,2,30,4,60,3
13,90,1,2,30,4,61,3
13,90,1,2,30,4,62,3
13,90,1,2,30,4,63,3
13,90,1,2,30,4,64,3
13,90,1,2,30,4,65,3
13,90,1,2,30,4,66,3
13,90,1,2,30,4,67,3
13,90,1,2,30,4,68,3
13,90,1,2,30,4,69,3
13,90,1,2,30,4,70,3
13,90,1,2,30,4,70,10
13,90,1,2,30,4,71,3
13,90,1,2,30,4,72,3
13,90,1,2,30,4,73,3
13,90,1,2,30,4,74,3
13,90,1,2,30,4,75,3
13,90,1,2,30,4,76,3
13,90,1,2,30,4,77,3
13,90,1,2,30,4,78,3
13,90,1,2,30,4,79,3
13,90,1,2,30,4,80,3
13,90,1,2,30,4,80,10
13,90,1,2,30,4,81,3
13,90,1,2,30,4,82,3
13,90,1,2,30,4,83,3
13,90,1,2,30,4,84,3
13,90,1,2,30,4,85,3
13,90,1,2,30,4,94,0
13,90,1,2,30,4,94,8
13,90,1,2,30,4,95,3
13,90,1,2,30,4,95,10
13,90,1,2,30,4,96,3
13,90,1,2,30,4,97,3
13,90,1,2,30,4,98,3
13,90,1,2,30,4,99,3
13,90,1,2,30,4,100,3
13,90,1,2,30,4,101,3
13,90,1,2,30,4,102,3
13,90,1,2,30,4,103,3
13,90,1,2,30,4,104,3
13,90,1,2,30,4,105,3
13,90,1,2,30,4,106,3
13,90,1,2,30,4,107,3
13,90,1,2,30,4,108,3
13,90,1,2,30,4,109,3
13,90,1,2,30,4,110,3
13,90,1,2,30,4,111,3
13,90,1,2,30,4,112,3
13,90,1,2,30,4,113,3
13,90,1,2,30,4,114,3
13,90,1,2,30,4,115,3
13,90,1,2,30,4,116,3
13,90,1,2,30,4,117,3
13,90,1,2,30,4,118,3
13,90,1,2,30,4,118,10
13,90,1,2,30,4,119,3
13,90,1,2,30,4,120,3
13,90,1,2,30,4,121,3
13,90,1,2,30,4,122,3
13,90,1,2,30,4,123,3
13,90,1,2,30,4,124,0
13,91,1,3,0,5,39,10
13,91,1,3,0,5,50,10
13,91,1,3,0,5,57,5
13,91,1,3,0,5,61,4
13,91,1,3,0,5,61,10
13,91,1,3,0,5,62,0
13,91,1,3,0,5,62,1
13,91,1,3,0,5,62,3
13,91,1,3,0,5,63,1
13,91,1,3,0,5,63,3
13,91,1,3,0,5,64,1
13,91,1,3,0,5,64,3
13,91,1,3,0,5,65,1
13,91,1,3,0,5,65,3
13,91,1,3,0,5,66,3
13,91,1,3,0,5,67,3
13,91,1,3,0,5,67,5
13,91,1,3,0,5,68,3
13,91,1,3,0,5,69,3
13,91,1,3,0,5,70,3
13,91,1,3,0,5,71,3
13,91,1,3,0,5,72,3
13,91,1,3,0,5,73,3
13,91,1,3,0,5,74,1
13,91,1,3,0,5,74,3
13,91,1,3,0,5,75,1
13,91,1,3,0,5,75,3
13,91,1,3,0,5,76,3
13,91,1,3,0,5,77,3
13,91,1,3,0,5,78,3
13,91,1,3,0,5,79,3
13,91,1,3,0,5,80,3
13,91,1,3,0,5,81,3
13,91,1,3,0,5,82,3
13,91,1,3,0,5,83,3
13,91,1,3,0,5,84,3
13,91,1,3,0,5,85,3
13,91,1,3,0,5,86,3
13,91,1,3,0,5,87,3
13,91,1,3,0,5,88,3
13,91,1,3,0,5,89,3
13,91,1,3,0,5,90,3
13,91,1,3,0,5,90,10
13,91,1,3,0,5,91,3
13,91,1,3,0,5,92,3
13,91,1,3,0,5,93,3
13,91,1,3,0,5,94,3
13,91,1,3,0,5,95,3
13,91,1,3,0,5,96,3
13,91,1,3,0,5,97,3
13,91,1,3,0,5,98,3
13,91,1,3,0,5,99,3
13,91,1,3,0,5,100,3
13,91,1,3,0,5,101,3
13,91,1,3,0,5,102,3
13,91,1,3,0,5,103,3
13,91,1,3,0,5,104,3
13,91,1,3,0,5,105,3
13,91,1,3,0,5,106,3
13,91,1,3,0,5,107,3
13,91,1,3,0,5,108,3
13,91,1,3,0,5,109,3
13,91,1,3,0,5,110,3
13,91,1,3,0,5,111,3
13,91,1,3,0,5,112,3
13,91,1,3,0,5,113,3
13,91,1,3,0,5,114,3
13,91,1,3,0,5,115,3
13,91,1,3,0,5,116,3
13,91,1,3,0,5,117,3
13,91,1,3,0,5,118,3
13,91,1,3,0,5,119,3
13,91,1,3,0,5,120,3
13,91,1,3,0,5,121,3
13,91,1,3,0,5,122,3
13,91,1,3,0,5,123,3
13,92,1,3,1,6,36,10
13,92,1,3,1,6,50,10
13,92,1,3,1,6,51,2
13,92,1,3,1,6,70,10
13,92,1,3,1,6,74,10
13,92,1,3,1,6,89,6
13,92,1,3,1,6,89,10
13,92,1,3,1,6,100,8
13,92,1,3,1,6,101,3
13,92,1,3,1,6,102,3
13,92,1,3,1,6,103,3
13,92,1,3,1,6,104,3
13,92,1,3,1,6,105,3
13,92,1,3,1,6,106,3
13,92,1,3,1,6,107,3
13,92,1,3,1,6,108,3
13,92,1,3,1,6,109,3
13,92,1,3,1,6,110,3
13,92,1,3,1,6,111,3
13,92,1,3,1,6,112,3
13,92,1,3,1,6,113,3
13,92,1,3,1,6,114,3
13,92,1,3,1,6,115,3
13,92,1,3,1,6,116,3
13,92,1,3,1,6,117,3
13,92,1,3,1,6,118,3
13,92,1,3,1,6,119,3
13,92,1,3,1,6,119,10
13,92,1,3,1,6,120,3
13,92,1,3,1,6,121,3
13,92,1,3,1,6,122,3
13,92,1,3,1,6,123,3
13,92,1,3,1,6,124,3
13,92,1,3,1,6,124,10
13,92,1,3,1,6,125,3
13,92,1,3,1,6,126,3
13,92,1,3,1,6,127,3
13,92,1,3,1,6,128,3
13,92,1,3,1,6,129,3
13,92,1,3,1,6,130,3
13,92,1,3,1,6,131,3
13,92,1,3,1,6,132,3
14,93,1,3,2,0,32,10
14,93,1,3,2,0,35,10
14,93,1,3,2,0,39,8
14,93,1,3,2,0,40,3
14,93,1,3,2,0,41,3
14,93,1,3,2,0,42,3
14,93,1,3,2,0,43,3
14,95,1,3,4,2,119,8
14,97,1,3,6,4,74,10
14,97,1,3,6,4,80,10
14,97,1,3,6,4,88,10
14,97,1,3,6,4,99,10
14,97,1,3,6,4,105,8
14,97,1,3,6,4,106,3
14,97,1,3,6,4,107,3
14,97,1,3,6,4,108,3
14,97,1,3,6,4,109,3
14,97,1,3,6,4,110,3
14,97,1,3,6,4,111,3
14,97,1,3,6,4,112,3
14,97,1,3,6,4,113,3
14,97,1,3,6,4,114,3
14,97,1,3,6,4,115,3
14,97,1,3,6,4,116,3
14,97,1,3,6,4,117,3
14,97,1,3,6,4,118,3
14,97,1,3,6,4,119,3
14,97,1,3,6,4,120,3
14,97,1,3,6,4,121,3
14,98,1,3,7,5,54,10
14,98,1,3,7,5,55,10
14,98,1,3,7,5,58,10
14,98,1,3,7,5,59,10
14,98,1,3,7,5,67,5
14,98,1,3,7,5,70,10
14,98,1,3,7,5,75,10
14,98,1,3,7,5,76,2
14,98,1,3,7,5,77,10
14,98,1,3,7,5,78,1
14,98,1,3,7,5,79,1
14,98,1,3,7,5,79,6
14,98,1,3,7,5,80,1
14,98,1,3,7,5,84,10
14,98,1,3,7,5,88,10
14,98,1,3,7,5,104,0
14,98,1,3,7,5,104,8
14,98,1,3,7,5,105,3
14,98,1,3,7,5,105,10
14,98,1,3,7,5,106,3
14,98,1,3,7,5,107,2
14,98,1,3,7,5,107,3
14,98,1,3,7,5,108,3
14,98,1,3,7,5,109,3
14,98,1,3,7,5,110,3
14,98,1,3,7,5,111,3
14,98,1,3,7,5,112,3
14,98,1,3,7,5,113,3
14,98,1,3,7,5,114,3
14,98,1,3,7,5,115,3
14,98,1,3,7,5,116,3
14,98,1,3,7,5,117,3
14,98,1,3,7,5,118,3
14,98,1,3,7,5,119,3
14,98,1,3,7,5,120,3
14,98,1,3,7,5,121,3
14,98,1,3,7,5,122,3
14,98,1,3,7,5,123,3
14,98,1,3,7,5,124,3
14,98,1,3,7,5,143,10
14,99,1,3,8,6,0,10
14,99,1,3,8,6,32,10
14,99,1,3,8,6,40,10
14,99,1,3,8,6,43,10
14,99,1,3,8,6,56,10
14,99,1,3,8,6,60,6
14,99,1,3,8,6,61,10
14,99,1,3,8,6,64,10
14,99,1,3,8,6,73,0
14,99,1,3,8,6,73,8
14,99,1,3,8,6,74,0
14,99,1,3,8,6,75,0
14,99,1,3,8,6,75,8
14,99,1,3,8,6,75,10
14,99,1,3,8,6,76,3
14,99,1,3,8,6,77,3
14,99,1,3,8,6,78,3
14,99,1,3,8,6,78,10
14,99,1,3,8,6,79,3
14,99,1,3,8,6,80,3
14,99,1,3,8,6,81,3
14,99,1,3,8,6,82,3
14,99,1,3,8,6,83,3
14,99,1,3,8,6,84,3
14,99,1,3,8,6,85,3
14,99,1,3,8,6,86,3
14,99,1,3,8,6,87,3
14,99,1,3,8,6,87,10
14,99,1,3,8,6,88,3
14,99,1,3,8,6,89,3
14,99,1,3,8,6,89,5
14,99,1,3,8,6,90,3
14,99,1,3,8,6,91,3
14,99,1,3,8,6,91,10
14,99,1,3,8,6,92,3
14,99,1,3,8,6,93,3
14,99,1,3,8,6,93,8
14,99,1,3,8,6,93,10
14,99,1,3,8,6,94,1
14,99,1,3,8,6,94,3
14,99,1,3,8,6,95,3
14,99,1,3,8,6,96,3
14,99,1,3,8,6,97,3
14,99,1,3,8,6,98,3
14,99,1,3,8,6,99,3
14,99,1,3,8,6,100,3
14,99,1,3,8,6,101,3
14,99,1,3,8,6,102,3
14,99,1,3,8,6,103,3
14,99,1,3,8,6,104,3
14,99,1,3,8,6,105,3
14,99,1,3,8,6,106,3
14,99,1,3,8,6,107,3
14,99,1,3,8,6,108,3
14,99,1,3,8,6,109,3
14,99,1,3,8,6,110,3
14,99,1,3,8,6,111,3
14,99,1,3,8,6,112,3
14,99,1,3,8,6,113,3
14,99,1,3,8,6,114,3
14,99,1,3,8,6,115,3
14,99,1,3,8,6,116,3
14,99,1,3,8,6,117,3
14,99,1,3,8,6,118,3
14,99,1,3,8,6,119,3
14,99,1,3,8,6,120,3
14,99,1,3,8,6,121,3
14,99,1,3,8,6,122,3
14,99,1,3,8,6,123,3
15,100,1,3,9,0,11,10
15,100,1,3,9,0,47,10
15,100,1,3,9,0,56,10
15,100,1,3,9,0,59,0
15,100,1,3,9,0,59,8
15,100,1,3,9,0,60,3
15,100,1,3,9,0,61,0
15,100,1,3,9,0,61,3
15,100,1,3,9,0,62,3
15,100,1,3,9,0,63,3
15,100,1,3,9,0,64,3
15,100,1,3,9,0,65,3
15,100,1,3,9,0,66,3
15,100,1,3,9,0,67,3
15,100,1,3,9,0,68,3
15,100,1,3,9,0,69,3
15,100,1,3,9,0,70,3
15,100,1,3,9,0,71,3
15,100,1,3,9,0,72,3
15,100,1,3,9,0,73,3
15,100,1,3,9,0,74,3
15,100,1,3,9,0,75,3
15,100,1,3,9,0,75,10
15,100,1,3,9,0,76,3
15,100,1,3,9,0,77,3
15,100,1,3,9,0,78,3
15,100,1,3,9,0,79,3
15,100,1,3,9,0,80,3
15,100,1,3,9,0,81,3
15,100,1,3,9,0,81,5
15,100,1,3,9,0,82,3
15,100,1,3,9,0,83,3
15,100,1,3,9,0,84,3
15,100,1,3,9,0,84,10
15,100,1,3,9,0,85,3
15,100,1,3,9,0,85,10
15,100,1,3,9,0,86,1
15,100,1,3,9,0,86,3
15,100,1,3,9,0,86,6
15,100,1,3,9,0,87,3
15,100,1,3,9,0,88,3
15,100,1,3,9,0,89,3
15,100,1,3,9,0,90,3
15,100,1,3,9,0,91,3
15,100,1,3,9,0,92,3
15,100,1,3,9,0,93,3
15,100,1,3,9,0,94,3
15,100,1,3,9,0,95,3
15,100,1,3,9,0,96,3
15,100,1,3,9,0,97,3
15,100,1,3,9,0,98,3
15,100,1,3,9,0,99,3
15,100,1,3,9,0,100,3
15,100,1,3,9,0,101,3
15,100,1,3,9,0,102,3
15,100,1,3,9,0,102,10
15,100,1,3,9,0,103,3
15,100,1,3,9,0,104,3
15,100,1,3,9,0,105,3
15,100,1,3,9,0,106,3
15,100,1,3,9,0,107,3
15,100,1,3,9,0,108,3
15,100,1,3,9,0,109,3
15,100,1,3,9,0,110,3
15,100,1,3,9,0,111,3
15,100,1,3,9,0,112,3
15,100,1,3,9,0,113,3
15,100,1,3,9,0,114,3
15,100,1,3,9,0,115,3
15,100,1,3,9,0,116,3
15,100,1,3,9,0,117,3
15,100,1,3,9,0,118,3
15,100,1,3,9,0,119,3
15,100,1,3,9,0,120,3
15,100,1,3,9,0,121,3
15,100,1,3,9,0,122,3
15,101,1,3,10,1,45,10
15,101,1,3,10,1,53,10
15,101,1,3,10,1,54,8
15,101,1,3,10,1,55,0
15,101,1,3,10,1,55,8
15,101,1,3,10,1,56,0
15,101,1,3,10,1,56,3
15,101,1,3,10,1,56,8
15,101,1,3,10,1,57,0
15,101,1,3,10,1,57,3
15,101,1,3,10,1,57,8
15,101,1,3,10,1,58,2
15,101,1,3,10,1,58,3
15,101,1,3,10,1,59,3
15,101,1,3,10,1,60,3
15,101,1,3,10,1,60,8
15,101,1,3,10,1,60,10
15,101,1,3,10,1,61,3
15,101,1,3,10,1,62,3
15,101,1,3,10,1,62,8
15,101,1,3,10,1,63,3
15,101,1,3,10,1,63,8
15,101,1,3,10,1,64,3
15,101,1,3,10,1,65,3
15,101,1,3,10,1,66,3
15,101,1,3,10,1,66,10
15,101,1,3,10,1,67,3
15,101,1,3,10,1,68,3
15,101,1,3,10,1,69,0
15,101,1,3,10,1,69,3
15,101,1,3,10,1,70,3
15,101,1,3,10,1,71,3
15,101,1,3,10,1,72,3
15,101,1,3,10,1,73,3
15,101,1,3,10,1,74,3
15,101,1,3,10,1,75,3
15,101,1,3,10,1,76,3
15,101,1,3,10,1,76,10
15,101,1,3,10,1,77,3
15,101,1,3,10,1,78,3
15,101,1,3,10,1,79,3
15,101,1,3,10,1,80,3
15,101,1,3,10,1,81,3
15,101,1,3,10,1,82,3
15,101,1,3,10,1,83,3
15,101,1,3,10,1,84,3
15,101,1,3,10,1,85,3
15,101,1,3,10,1,86,3
15,101,1,3,10,1,87,3
15,101,1,3,10,1,88,3
15,101,1,3,10,1,88,10
15,101,1,3,10,1,89,3
15,101,1,3,10,1,90,3
15,101,1,3,10,1,91,3
15,101,1,3,10,1,92,3
15,101,1,3,10,1,93,3
15,101,1,3,10,1,94,3
15,101,1,3,10,1,95,3
15,101,1,3,10,1,96,2
15,101,1,3,10,1,96,3
15,101,1,3,10,1,97,2
15,101,1,3,10,1,97,3
15,101,1,3,10,1,98,3
15,101,1,3,10,1,99,3
15,101,1,3,10,1,100,3
15,101,1,3,10,1,101,3
15,101,1,3,10,1,102,3
15,101,1,3,10,1,103,3
15,101,1,3,10,1,104,3
15,101,1,3,10,1,105,3
15,101,1,3,10,1,106,3
15,101,1,3,10,1,107,3
15,101,1,3,10,1,108,3
15,101,1,3,10,1,109,3
15,101,1,3,10,1,110,3
15,101,1,3,10,1,111,3
15,101,1,3,10,1,112,3
15,101,1,3,10,1,113,3
15,101,1,3,10,1,113,10
15,101,1,3,10,1,114,3
15,101,1,3,10,1,115,3
15,101,1,3,10,1,116,3
15,101,1,3,10,1,117,3
15,101,1,3,10,1,118,3
15,101,1,3,10,1,119,3
15,101,1,3,10,1,120,3
15,101,1,3,10,1,121,3
15,101,1,3,10,1,122,3
15,101,1,3,10,1,123,3
15,101,1,3,10,1,124,3
15,101,1,3,10,1,125,3
15,102,1,3,11,2,39,10
15,102,1,3,11,2,46,10
15,102,1,3,11,2,47,0
15,102,1,3,11,2,47,8
15,102,1,3,11,2,48,3
15,102,1,3,11,2,49,3
15,102,1,3,11,2,50,3
15,102,1,3,11,2,51,3
15,102,1,3,11,2,52,3
15,102,1,3,11,2,53,3
15,102,1,3,11,2,54,3
15,102,1,3,11,2,55,3
15,102,1,3,11,2,56,3
15,102,1,3,11,2,57,3
15,102,1,3,11,2,58,3
15,102,1,3,11,2,59,3
15,102,1,3,11,2,60,3
15,102,1,3,11,2,61,3
15,102,1,3,11,2,62,2
15,102,1,3,11,2,62,3
15,102,1,3,11,2,63,3
15,102,1,3,11,2,63,10
15,102,1,3,11,2,64,3
15,102,1,3,11,2,65,3
15,102,1,3,11,2,66,3
15,102,1,3,11,2,67,3
15,102,1,3,11,2,68,3
15,102,1,3,11,2,69,3
15,102,1,3,11,2,70,3
15,102,1,3,11,2,71,3
15,102,1,3,11,2,72,3
15,102,1,3,11,2,73,3
15,102,1,3,11,2,74,3
15,102,1,3,11,2,75,3
15,102,1,3,11,2,76,3
15,102,1,3,11,2,77,3
15,102,1,3,11,2,78,3
15,102,1,3,11,2,79,3
15,102,1,3,11,2,80,3
15,102,1,3,11,2,80,10
15,102,1,3,11,2,81,3
15,102,1,3,11,2,82,3
15,102,1,3,11,2,83,3
15,102,1,3,11,2,84,3
15,102,1,3,11,2,85,3
15,102,1,3,11,2,86,3
15,102,1,3,11,2,87,3
15,102,1,3,11,2,88,3
15,102,1,3,11,2,89,3
15,102,1,3,11,2,90,3
15,102,1,3,11,2,91,3
15,102,1,3,11,2,92,3
15,102,1,3,11,2,93,3
15,102,1,3,11,2,94,3
15,102,1,3,11,2,95,3
15,102,1,3,11,2,96,3
15,102,1,3,11,2,97,3
15,102,1,3,11,2,98,3
15,102,1,3,11,2,99,3
15,102,1,3,11,2,99,10
15,102,1,3,11,2,100,3
15,102,1,3,11,2,101,3
15,102,1,3,11,2,101,10
15,102,1,3,11,2,102,3
15,102,1,3,11,2,103,3
15,102,1,3,11,2,104,3
15,102,1,3,11,2,105,3
15,102,1,3,11,2,106,3
15,102,1,3,11,2,107,3
15,102,1,3,11,2,108,3
15,102,1,3,11,2,109,3
15,102,1,3,11,2,110,3
15,102,1,3,11,2,111,3
15,102,1,3,11,2,112,3
15,102,1,3,11,2,113,3
15,102,1,3,11,2,114,3
15,102,1,3,11,2,115,3
15,102,1,3,11,2,116,3
15,102,1,3,11,2,117,3
15,102,1,3,11,2,118,3
15,102,1,3,11,2,119,3
15,102,1,3,11,2,120,3
15,102,1,3,11,2,121,3
15,102,1,3,11,2,122,3
15,102,1,3,11,2,123,3
15,103,1,3,12,3,44,10
15,103,1,3,12,3,46,10
15,103,1,3,12,3,54,5
15,103,1,3,12,3,55,8
15,103,1,3,12,3,56,0
15,103,1,3,12,3,56,8
15,103,1,3,12,3,57,3
15,103,1,3,12,3,57,8
15,103,1,3,12,3,58,0
15,103,1,3,12,3,58,3
15,103,1,3,12,3,59,0
15,103,1,3,12,3,59,1
15,103,1,3,12,3,59,3
15,103,1,3,12,3,60,1
15,103,1,3,12,3,60,3
15,103,1,3,12,3,61,1
15,103,1,3,12,3,61,3
15,103,1,3,12,3,62,3
15,103,1,3,12,3,63,3
15,103,1,3,12,3,64,3
15,103,1,3,12,3,65,3
15,103,1,3,12,3,65,10
15,103,1,3,12,3,66,3
15,103,1,3,12,3,67,3
15,103,1,3,12,3,68,3
15,103,1,3,12,3,69,3
15,103,1,3,12,3,70,3
15,103,1,3,12,3,71,3
15,103,1,3,12,3,72,3
15,103,1,3,12,3,73,3
15,103,1,3,12,3,74,3
15,103,1,3,12,3,75,3
15,103,1,3,12,3,76,3
15,103,1,3,12,3,76,10
15,103,1,3,12,3,77,3
15,103,1,3,12,3,78,3
15,103,1,3,12,3,79,3
15,103,1,3,12,3,80,3
15,103,1,3,12,3,81,3
15,103,1,3,12,3,82,3
15,103,1,3,12,3,83,3
15,103,1,3,12,3,84,3
15,103,1,3,12,3,85,3
15,103,1,3,12,3,86,3
15,103,1,3,12,3,87,3
15,103,1,3,12,3,88,3
15,103,1,3,12,3,89,3
15,103,1,3,12,3,90,3
15,103,1,3,12,3,90,10
15,103,1,3,12,3,91,3
15,103,1,3,12,3,92,3
15,103,1,3,12,3,93,3
15,103,1,3,12,3,94,3
15,103,1,3,12,3,95,3
15,103,1,3,12,3,96,2
15,103,1,3,12,3,96,3
15,103,1,3,12,3,97,2
15,103,1,3,12,3,97,3
15,103,1,3,12,3,98,3
15,103,1,3,12,3,99,3
15,103,1,3,12,3,100,3
15,103,1,3,12,3,101,3
15,103,1,3,12,3,102,3
15,103,1,3,12,3,103,3
15,103,1,3,12,3,104,3
15,103,1,3,12,3,105,3
15,103,1,3,12,3,106,3
15,103,1,3,12,3,107,3
15,103,1,3,12,3,108,3
15,103,1,3,12,3,109,3
15,103,1,3,12,3,110,3
15,103,1,3,12,3,111,3
15,103,1,3,12,3,112,3
15,103,1,3,12,3,113,3
15,103,1,3,12,3,114,3
15,103,1,3,12,3,115,3
15,103,1,3,12,3,116,3
15,103,1,3,12,3,117,3
15,103,1,3,12,3,118,3
15,103,1,3,12,3,119,3
15,103,1,3,12,3,120,3
15,103,1,3,12,3,121,3
15,103,1,3,12,3,122,3
15,103,1,3,12,3,123,3
15,104,1,3,13,4,42,10
15,104,1,3,13,4,50,0
15,104,1,3,13,4,50,8
15,104,1,3,13,4,51,2
15,104,1,3,13,4,51,3
15,104,1,3,13,4,52,3
15,104,1,3,13,4,53,3
15,104,1,3,13,4,54,3
15,104,1,3,13,4,55,3
15,104,1,3,13,4,56,3
15,104,1,3,13,4,56,10
15,104,1,3,13,4,57,3
15,104,1,3,13,4,58,3
15,104,1,3,13,4,59,3
15,104,1,3,13,4,60,3
15,104,1,3,13,4,60,10
